date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA
9/3/2015,11531,Thursday,6,9,2015,d_1679,,,,,1
9/4/2015,11531,Friday,7,9,2015,d_1680,,,,,1
9/5/2015,11532,Saturday,1,9,2015,d_1681,,,,,1
9/6/2015,11532,Sunday,2,9,2015,d_1682,,,,,1
9/7/2015,11532,Monday,3,9,2015,d_1683,LaborDay,National,,,1
9/8/2015,11532,Tuesday,4,9,2015,d_1684,,,,,1
9/9/2015,11532,Wednesday,5,9,2015,d_1685,,,,,1
9/10/2015,11532,Thursday,6,9,2015,d_1686,,,,,1
9/11/2015,11532,Friday,7,9,2015,d_1687,,,,,0
9/12/2015,11533,Saturday,1,9,2015,d_1688,,,,,0
9/13/2015,11533,Sunday,2,9,2015,d_1689,,,,,0
9/14/2015,11533,Monday,3,9,2015,d_1690,,,,,0
9/15/2015,11533,Tuesday,4,9,2015,d_1691,,,,,0
9/16/2015,11533,Wednesday,5,9,2015,d_1692,,,,,0
9/17/2015,11533,Thursday,6,9,2015,d_1693,,,,,0
9/18/2015,11533,Friday,7,9,2015,d_1694,,,,,0
9/19/2015,11534,Saturday,1,9,2015,d_1695,,,,,0
9/20/2015,11534,Sunday,2,9,2015,d_1696,,,,,0
9/21/2015,11534,Monday,3,9,2015,d_1697,,,,,0
9/22/2015,11534,Tuesday,4,9,2015,d_1698,,,,,0
9/23/2015,11534,Wednesday,5,9,2015,d_1699,,,,,0
9/24/2015,11534,Thursday,6,9,2015,d_1700,EidAlAdha,Religious,,,0
9/25/2015,11534,Friday,7,9,2015,d_1701,,,,,0
9/26/2015,11535,Saturday,1,9,2015,d_1702,,,,,0
9/27/2015,11535,Sunday,2,9,2015,d_1703,,,,,0
9/28/2015,11535,Monday,3,9,2015,d_1704,,,,,0
9/29/2015,11535,Tuesday,4,9,2015,d_1705,,,,,0
9/30/2015,11535,Wednesday,5,9,2015,d_1706,,,,,0
10/1/2015,11535,Thursday,6,10,2015,d_1707,,,,,1
10/2/2015,11535,Friday,7,10,2015,d_1708,,,,,1
10/3/2015,11536,Saturday,1,10,2015,d_1709,,,,,1
10/4/2015,11536,Sunday,2,10,2015,d_1710,,,,,1
10/5/2015,11536,Monday,3,10,2015,d_1711,,,,,1
10/6/2015,11536,Tuesday,4,10,2015,d_1712,,,,,1
10/7/2015,11536,Wednesday,5,10,2015,d_1713,,,,,1
10/8/2015,11536,Thursday,6,10,2015,d_1714,,,,,1
10/9/2015,11536,Friday,7,10,2015,d_1715,,,,,1
10/10/2015,11537,Saturday,1,10,2015,d_1716,,,,,1
10/11/2015,11537,Sunday,2,10,2015,d_1717,,,,,0
10/12/2015,11537,Monday,3,10,2015,d_1718,ColumbusDay,National,,,0
10/13/2015,11537,Tuesday,4,10,2015,d_1719,,,,,0
10/14/2015,11537,Wednesday,5,10,2015,d_1720,,,,,0
10/15/2015,11537,Thursday,6,10,2015,d_1721,,,,,0
10/16/2015,11537,Friday,7,10,2015,d_1722,,,,,0
10/17/2015,11538,Saturday,1,10,2015,d_1723,,,,,0
10/18/2015,11538,Sunday,2,10,2015,d_1724,,,,,0
10/19/2015,11538,Monday,3,10,2015,d_1725,,,,,0
10/20/2015,11538,Tuesday,4,10,2015,d_1726,,,,,0
10/21/2015,11538,Wednesday,5,10,2015,d_1727,,,,,0
10/22/2015,11538,Thursday,6,10,2015,d_1728,,,,,0
10/23/2015,11538,Friday,7,10,2015,d_1729,,,,,0
10/24/2015,11539,Saturday,1,10,2015,d_1730,,,,,0
10/25/2015,11539,Sunday,2,10,2015,d_1731,,,,,0
10/26/2015,11539,Monday,3,10,2015,d_1732,,,,,0
10/27/2015,11539,Tuesday,4,10,2015,d_1733,,,,,0
10/28/2015,11539,Wednesday,5,10,2015,d_1734,,,,,0
10/29/2015,11539,Thursday,6,10,2015,d_1735,,,,,0
10/30/2015,11539,Friday,7,10,2015,d_1736,,,,,0
10/31/2015,11540,Saturday,1,10,2015,d_1737,Halloween,Cultural,,,0
11/1/2015,11540,Sunday,2,11,2015,d_1738,,,,,1
11/2/2015,11540,Monday,3,11,2015,d_1739,,,,,1
11/3/2015,11540,Tuesday,4,11,2015,d_1740,,,,,1
11/4/2015,11540,Wednesday,5,11,2015,d_1741,,,,,1
11/5/2015,11540,Thursday,6,11,2015,d_1742,,,,,1
11/6/2015,11540,Friday,7,11,2015,d_1743,,,,,1
11/7/2015,11541,Saturday,1,11,2015,d_1744,,,,,1
11/8/2015,11541,Sunday,2,11,2015,d_1745,,,,,1
11/9/2015,11541,Monday,3,11,2015,d_1746,,,,,1
11/10/2015,11541,Tuesday,4,11,2015,d_1747,,,,,1
11/11/2015,11541,Wednesday,5,11,2015,d_1748,VeteransDay,National,,,0
11/12/2015,11541,Thursday,6,11,2015,d_1749,,,,,0
11/13/2015,11541,Friday,7,11,2015,d_1750,,,,,0
11/14/2015,11542,Saturday,1,11,2015,d_1751,,,,,0
11/15/2015,11542,Sunday,2,11,2015,d_1752,,,,,0
11/16/2015,11542,Monday,3,11,2015,d_1753,,,,,0
11/17/2015,11542,Tuesday,4,11,2015,d_1754,,,,,0
11/18/2015,11542,Wednesday,5,11,2015,d_1755,,,,,0
11/19/2015,11542,Thursday,6,11,2015,d_1756,,,,,0
11/20/2015,11542,Friday,7,11,2015,d_1757,,,,,0
11/21/2015,11543,Saturday,1,11,2015,d_1758,,,,,0
11/22/2015,11543,Sunday,2,11,2015,d_1759,,,,,0
11/23/2015,11543,Monday,3,11,2015,d_1760,,,,,0
11/24/2015,11543,Tuesday,4,11,2015,d_1761,,,,,0
11/25/2015,11543,Wednesday,5,11,2015,d_1762,,,,,0
11/26/2015,11543,Thursday,6,11,2015,d_1763,Thanksgiving,National,,,0
11/27/2015,11543,Friday,7,11,2015,d_1764,,,,,0
11/28/2015,11544,Saturday,1,11,2015,d_1765,,,,,0
11/29/2015,11544,Sunday,2,11,2015,d_1766,,,,,0
11/30/2015,11544,Monday,3,11,2015,d_1767,,,,,0
12/1/2015,11544,Tuesday,4,12,2015,d_1768,,,,,1
12/2/2015,11544,Wednesday,5,12,2015,d_1769,,,,,1
12/3/2015,11544,Thursday,6,12,2015,d_1770,,,,,1
12/4/2015,11544,Friday,7,12,2015,d_1771,,,,,1
12/5/2015,11545,Saturday,1,12,2015,d_1772,,,,,1
12/6/2015,11545,Sunday,2,12,2015,d_1773,,,,,1
12/7/2015,11545,Monday,3,12,2015,d_1774,,,,,1
12/8/2015,11545,Tuesday,4,12,2015,d_1775,,,,,1
12/9/2015,11545,Wednesday,5,12,2015,d_1776,,,,,1
12/10/2015,11545,Thursday,6,12,2015,d_1777,,,,,1
12/11/2015,11545,Friday,7,12,2015,d_1778,,,,,0
12/12/2015,11546,Saturday,1,12,2015,d_1779,,,,,0
12/13/2015,11546,Sunday,2,12,2015,d_1780,,,,,0
12/14/2015,11546,Monday,3,12,2015,d_1781,Chanukah End,Religious,,,0
12/15/2015,11546,Tuesday,4,12,2015,d_1782,,,,,0
12/16/2015,11546,Wednesday,5,12,2015,d_1783,,,,,0
12/17/2015,11546,Thursday,6,12,2015,d_1784,,,,,0
12/18/2015,11546,Friday,7,12,2015,d_1785,,,,,0
12/19/2015,11547,Saturday,1,12,2015,d_1786,,,,,0
12/20/2015,11547,Sunday,2,12,2015,d_1787,,,,,0
12/21/2015,11547,Monday,3,12,2015,d_1788,,,,,0
12/22/2015,11547,Tuesday,4,12,2015,d_1789,,,,,0
12/23/2015,11547,Wednesday,5,12,2015,d_1790,,,,,0
12/24/2015,11547,Thursday,6,12,2015,d_1791,,,,,0
12/25/2015,11547,Friday,7,12,2015,d_1792,Christmas,National,,,0
12/26/2015,11548,Saturday,1,12,2015,d_1793,,,,,0
12/27/2015,11548,Sunday,2,12,2015,d_1794,,,,,0
12/28/2015,11548,Monday,3,12,2015,d_1795,,,,,0
12/29/2015,11548,Tuesday,4,12,2015,d_1796,,,,,0
12/30/2015,11548,Wednesday,5,12,2015,d_1797,,,,,0
12/31/2015,11548,Thursday,6,12,2015,d_1798,,,,,0
1/1/2016,11548,Friday,7,1,2016,d_1799,NewYear,National,,,1
1/2/2016,11549,Saturday,1,1,2016,d_1800,,,,,1
1/3/2016,11549,Sunday,2,1,2016,d_1801,,,,,1
1/4/2016,11549,Monday,3,1,2016,d_1802,,,,,1
1/5/2016,11549,Tuesday,4,1,2016,d_1803,,,,,1
1/6/2016,11549,Wednesday,5,1,2016,d_1804,,,,,1
1/7/2016,11549,Thursday,6,1,2016,d_1805,OrthodoxChristmas,Religious,,,1
1/8/2016,11549,Friday,7,1,2016,d_1806,,,,,1
1/9/2016,11550,Saturday,1,1,2016,d_1807,,,,,1
1/10/2016,11550,Sunday,2,1,2016,d_1808,,,,,1
1/11/2016,11550,Monday,3,1,2016,d_1809,,,,,0
1/12/2016,11550,Tuesday,4,1,2016,d_1810,,,,,0
1/13/2016,11550,Wednesday,5,1,2016,d_1811,,,,,0
1/14/2016,11550,Thursday,6,1,2016,d_1812,,,,,0
1/15/2016,11550,Friday,7,1,2016,d_1813,,,,,0
1/16/2016,11551,Saturday,1,1,2016,d_1814,,,,,0
1/17/2016,11551,Sunday,2,1,2016,d_1815,,,,,0
1/18/2016,11551,Monday,3,1,2016,d_1816,MartinLutherKingDay,National,,,0
1/19/2016,11551,Tuesday,4,1,2016,d_1817,,,,,0
1/20/2016,11551,Wednesday,5,1,2016,d_1818,,,,,0
1/21/2016,11551,Thursday,6,1,2016,d_1819,,,,,0
1/22/2016,11551,Friday,7,1,2016,d_1820,,,,,0
1/23/2016,11552,Saturday,1,1,2016,d_1821,,,,,0
1/24/2016,11552,Sunday,2,1,2016,d_1822,,,,,0
1/25/2016,11552,Monday,3,1,2016,d_1823,,,,,0
1/26/2016,11552,Tuesday,4,1,2016,d_1824,,,,,0
1/27/2016,11552,Wednesday,5,1,2016,d_1825,,,,,0
1/28/2016,11552,Thursday,6,1,2016,d_1826,,,,,0
1/29/2016,11552,Friday,7,1,2016,d_1827,,,,,0
1/30/2016,11601,Saturday,1,1,2016,d_1828,,,,,0
1/31/2016,11601,Sunday,2,1,2016,d_1829,,,,,0
2/1/2016,11601,Monday,3,2,2016,d_1830,,,,,1
2/2/2016,11601,Tuesday,4,2,2016,d_1831,,,,,1
2/3/2016,11601,Wednesday,5,2,2016,d_1832,,,,,1
2/4/2016,11601,Thursday,6,2,2016,d_1833,,,,,1
2/5/2016,11601,Friday,7,2,2016,d_1834,,,,,1
2/6/2016,11602,Saturday,1,2,2016,d_1835,,,,,1
2/7/2016,11602,Sunday,2,2,2016,d_1836,SuperBowl,Sporting,,,1
2/8/2016,11602,Monday,3,2,2016,d_1837,,,,,1
2/9/2016,11602,Tuesday,4,2,2016,d_1838,,,,,1
2/10/2016,11602,Wednesday,5,2,2016,d_1839,LentStart,Religious,,,1
2/11/2016,11602,Thursday,6,2,2016,d_1840,,,,,0
2/12/2016,11602,Friday,7,2,2016,d_1841,,,,,0
2/13/2016,11603,Saturday,1,2,2016,d_1842,,,,,0
2/14/2016,11603,Sunday,2,2,2016,d_1843,ValentinesDay,Cultural,,,0
2/15/2016,11603,Monday,3,2,2016,d_1844,PresidentsDay,National,,,0
2/16/2016,11603,Tuesday,4,2,2016,d_1845,,,,,0
2/17/2016,11603,Wednesday,5,2,2016,d_1846,LentWeek2,Religious,,,0
2/18/2016,11603,Thursday,6,2,2016,d_1847,,,,,0
2/19/2016,11603,Friday,7,2,2016,d_1848,,,,,0
2/20/2016,11604,Saturday,1,2,2016,d_1849,,,,,0
2/21/2016,11604,Sunday,2,2,2016,d_1850,,,,,0
2/22/2016,11604,Monday,3,2,2016,d_1851,,,,,0
2/23/2016,11604,Tuesday,4,2,2016,d_1852,,,,,0
2/24/2016,11604,Wednesday,5,2,2016,d_1853,,,,,0
2/25/2016,11604,Thursday,6,2,2016,d_1854,,,,,0
2/26/2016,11604,Friday,7,2,2016,d_1855,,,,,0
2/27/2016,11605,Saturday,1,2,2016,d_1856,,,,,0
2/28/2016,11605,Sunday,2,2,2016,d_1857,,,,,0
2/29/2016,11605,Monday,3,2,2016,d_1858,,,,,0
3/1/2016,11605,Tuesday,4,3,2016,d_1859,,,,,1
3/2/2016,11605,Wednesday,5,3,2016,d_1860,,,,,1
3/3/2016,11605,Thursday,6,3,2016,d_1861,,,,,1
3/4/2016,11605,Friday,7,3,2016,d_1862,,,,,1
3/5/2016,11606,Saturday,1,3,2016,d_1863,,,,,1
3/6/2016,11606,Sunday,2,3,2016,d_1864,,,,,1
3/7/2016,11606,Monday,3,3,2016,d_1865,,,,,1
3/8/2016,11606,Tuesday,4,3,2016,d_1866,,,,,1
3/9/2016,11606,Wednesday,5,3,2016,d_1867,,,,,1
3/10/2016,11606,Thursday,6,3,2016,d_1868,,,,,1
3/11/2016,11606,Friday,7,3,2016,d_1869,,,,,0
3/12/2016,11607,Saturday,1,3,2016,d_1870,,,,,0
3/13/2016,11607,Sunday,2,3,2016,d_1871,,,,,0
3/14/2016,11607,Monday,3,3,2016,d_1872,,,,,0
3/15/2016,11607,Tuesday,4,3,2016,d_1873,,,,,0
3/16/2016,11607,Wednesday,5,3,2016,d_1874,,,,,0
3/17/2016,11607,Thursday,6,3,2016,d_1875,StPatricksDay,Cultural,,,0
3/18/2016,11607,Friday,7,3,2016,d_1876,,,,,0
3/19/2016,11608,Saturday,1,3,2016,d_1877,,,,,0
3/20/2016,11608,Sunday,2,3,2016,d_1878,,,,,0
3/21/2016,11608,Monday,3,3,2016,d_1879,,,,,0
3/22/2016,11608,Tuesday,4,3,2016,d_1880,,,,,0
3/23/2016,11608,Wednesday,5,3,2016,d_1881,,,,,0
3/24/2016,11608,Thursday,6,3,2016,d_1882,Purim End,Religious,,,0
3/25/2016,11608,Friday,7,3,2016,d_1883,,,,,0
3/26/2016,11609,Saturday,1,3,2016,d_1884,,,,,0
3/27/2016,11609,Sunday,2,3,2016,d_1885,Easter,Cultural,,,0
3/28/2016,11609,Monday,3,3,2016,d_1886,,,,,0
3/29/2016,11609,Tuesday,4,3,2016,d_1887,,,,,0
3/30/2016,11609,Wednesday,5,3,2016,d_1888,,,,,0
3/31/2016,11609,Thursday,6,3,2016,d_1889,,,,,0
4/1/2016,11609,Friday,7,4,2016,d_1890,,,,,1
4/2/2016,11610,Saturday,1,4,2016,d_1891,,,,,1
4/3/2016,11610,Sunday,2,4,2016,d_1892,,,,,1
4/4/2016,11610,Monday,3,4,2016,d_1893,,,,,1
4/5/2016,11610,Tuesday,4,4,2016,d_1894,,,,,1
4/6/2016,11610,Wednesday,5,4,2016,d_1895,,,,,1
4/7/2016,11610,Thursday,6,4,2016,d_1896,,,,,1
4/8/2016,11610,Friday,7,4,2016,d_1897,,,,,1
4/9/2016,11611,Saturday,1,4,2016,d_1898,,,,,1
4/10/2016,11611,Sunday,2,4,2016,d_1899,,,,,1
4/11/2016,11611,Monday,3,4,2016,d_1900,,,,,0
4/12/2016,11611,Tuesday,4,4,2016,d_1901,,,,,0
4/13/2016,11611,Wednesday,5,4,2016,d_1902,,,,,0
4/14/2016,11611,Thursday,6,4,2016,d_1903,,,,,0
4/15/2016,11611,Friday,7,4,2016,d_1904,,,,,0
4/16/2016,11612,Saturday,1,4,2016,d_1905,,,,,0
4/17/2016,11612,Sunday,2,4,2016,d_1906,,,,,0
4/18/2016,11612,Monday,3,4,2016,d_1907,,,,,0
4/19/2016,11612,Tuesday,4,4,2016,d_1908,,,,,0
4/20/2016,11612,Wednesday,5,4,2016,d_1909,,,,,0
4/21/2016,11612,Thursday,6,4,2016,d_1910,,,,,0
4/22/2016,11612,Friday,7,4,2016,d_1911,,,,,0
4/23/2016,11613,Saturday,1,4,2016,d_1912,,,,,0
4/24/2016,11613,Sunday,2,4,2016,d_1913,,,,,0
4/25/2016,11613,Monday,3,4,2016,d_1914,,,,,0
4/26/2016,11613,Tuesday,4,4,2016,d_1915,,,,,0
4/27/2016,11613,Wednesday,5,4,2016,d_1916,,,,,0
4/28/2016,11613,Thursday,6,4,2016,d_1917,,,,,0
4/29/2016,11613,Friday,7,4,2016,d_1918,,,,,0
4/30/2016,11614,Saturday,1,4,2016,d_1919,Pesach End,Religious,,,0
5/1/2016,11614,Sunday,2,5,2016,d_1920,OrthodoxEaster,Religious,,,1
5/2/2016,11614,Monday,3,5,2016,d_1921,,,,,1
5/3/2016,11614,Tuesday,4,5,2016,d_1922,,,,,1
5/4/2016,11614,Wednesday,5,5,2016,d_1923,,,,,1
5/5/2016,11614,Thursday,6,5,2016,d_1924,Cinco De Mayo,Cultural,,,1
5/6/2016,11614,Friday,7,5,2016,d_1925,,,,,1
5/7/2016,11615,Saturday,1,5,2016,d_1926,,,,,1
5/8/2016,11615,Sunday,2,5,2016,d_1927,Mother's day,Cultural,,,1
5/9/2016,11615,Monday,3,5,2016,d_1928,,,,,1
5/10/2016,11615,Tuesday,4,5,2016,d_1929,,,,,1
5/11/2016,11615,Wednesday,5,5,2016,d_1930,,,,,0
5/12/2016,11615,Thursday,6,5,2016,d_1931,,,,,0
5/13/2016,11615,Friday,7,5,2016,d_1932,,,,,0
5/14/2016,11616,Saturday,1,5,2016,d_1933,,,,,0
5/15/2016,11616,Sunday,2,5,2016,d_1934,,,,,0
5/16/2016,11616,Monday,3,5,2016,d_1935,,,,,0
5/17/2016,11616,Tuesday,4,5,2016,d_1936,,,,,0
5/18/2016,11616,Wednesday,5,5,2016,d_1937,,,,,0
5/19/2016,11616,Thursday,6,5,2016,d_1938,,,,,0
5/20/2016,11616,Friday,7,5,2016,d_1939,,,,,0
5/21/2016,11617,Saturday,1,5,2016,d_1940,,,,,0
5/22/2016,11617,Sunday,2,5,2016,d_1941,,,,,0
5/23/2016,11617,Monday,3,5,2016,d_1942,,,,,0
5/24/2016,11617,Tuesday,4,5,2016,d_1943,,,,,0
5/25/2016,11617,Wednesday,5,5,2016,d_1944,,,,,0
5/26/2016,11617,Thursday,6,5,2016,d_1945,,,,,0
5/27/2016,11617,Friday,7,5,2016,d_1946,,,,,0
5/28/2016,11618,Saturday,1,5,2016,d_1947,,,,,0
5/29/2016,11618,Sunday,2,5,2016,d_1948,,,,,0
5/30/2016,11618,Monday,3,5,2016,d_1949,MemorialDay,National,,,0
5/31/2016,11618,Tuesday,4,5,2016,d_1950,,,,,0
6/1/2016,11618,Wednesday,5,6,2016,d_1951,,,,,1
6/2/2016,11618,Thursday,6,6,2016,d_1952,NBAFinalsStart,Sporting,,,1
6/3/2016,11618,Friday,7,6,2016,d_1953,,,,,1
6/4/2016,11619,Saturday,1,6,2016,d_1954,,,,,1
6/5/2016,11619,Sunday,2,6,2016,d_1955,,,,,1
6/6/2016,11619,Monday,3,6,2016,d_1956,,,,,1
6/7/2016,11619,Tuesday,4,6,2016,d_1957,Ramadan starts,Religious,,,1
6/8/2016,11619,Wednesday,5,6,2016,d_1958,,,,,1
6/9/2016,11619,Thursday,6,6,2016,d_1959,,,,,1
6/10/2016,11619,Friday,7,6,2016,d_1960,,,,,1
6/11/2016,11620,Saturday,1,6,2016,d_1961,,,,,0
6/12/2016,11620,Sunday,2,6,2016,d_1962,,,,,0
6/13/2016,11620,Monday,3,6,2016,d_1963,,,,,0
6/14/2016,11620,Tuesday,4,6,2016,d_1964,,,,,0
6/15/2016,11620,Wednesday,5,6,2016,d_1965,,,,,0
6/16/2016,11620,Thursday,6,6,2016,d_1966,,,,,0
6/17/2016,11620,Friday,7,6,2016,d_1967,,,,,0
6/18/2016,11621,Saturday,1,6,2016,d_1968,,,,,0
6/19/2016,11621,Sunday,2,6,2016,d_1969,NBAFinalsEnd,Sporting,Father's day,Cultural,0
